,Year,Week,SMN,SMT,VCI,TCI,VHI,region
38135,2006,38.0,0.397,290.44,88.91,25.57,57.24,Рівенська
38136,2006,39.0,0.389,289.8,92.84,13.32,53.08,Рівенська
38137,2006,40.0,0.377,288.71,94.95,5.66,50.31,Рівенська
38138,2006,41.0,0.355,286.8,96.24,4.7,50.47,Рівенська
38139,2006,42.0,0.33,285.0,97.01,10.02,53.51,Рівенська
38140,2006,43.0,0.305,283.36,96.84,13.95,55.39,Рівенська
38141,2006,44.0,0.275,281.71,95.11,7.35,51.23,Рівенська
38142,2006,45.0,0.24,279.98,90.18,5.07,47.62,Рівенська
38143,2006,46.0,0.212,278.66,87.01,4.0,45.51,Рівенська
38144,2006,47.0,0.191,277.61,87.73,1.82,44.78,Рівенська
38145,2006,48.0,0.184,276.87,92.8,0.26,46.53,Рівенська
38146,2006,49.0,0.176,275.83,94.48,0.06,47.27,Рівенська
38147,2006,50.0,0.165,274.11,94.32,0.32,47.32,Рівенська
38148,2006,51.0,0.155,272.25,93.46,1.09,47.27,Рівенська
38149,2006,52.0,0.143,271.42,91.53,0.87,46.2,Рівенська
38150,2007,1.0,0.133,270.6,95.81,2.26,49.04,Рівенська
38151,2007,2.0,0.121,269.66,90.27,6.13,48.2,Рівенська
38152,2007,3.0,0.11,268.91,78.4,11.15,44.78,Рівенська
38153,2007,4.0,0.103,268.12,65.97,19.93,42.95,Рівенська
38154,2007,5.0,0.095,267.21,51.27,31.99,41.63,Рівенська
38155,2007,6.0,0.093,266.83,42.8,41.14,41.97,Рівенська
38156,2007,7.0,0.096,267.55,39.73,44.44,42.09,Рівенська
38157,2007,8.0,0.108,269.66,43.19,43.21,43.2,Рівенська
38158,2007,9.0,0.132,272.78,53.02,36.94,44.98,Рівенська
38159,2007,10.0,0.161,276.13,64.07,29.96,47.02,Рівенська
38160,2007,11.0,0.196,279.6,74.62,19.39,47.0,Рівенська
38161,2007,12.0,0.227,282.23,81.72,19.71,50.71,Рівенська
38162,2007,13.0,0.255,284.74,87.04,17.74,52.39,Рівенська
38163,2007,14.0,0.283,286.83,91.65,13.39,52.52,Рівенська
38164,2007,15.0,0.31,288.53,94.62,11.9,53.26,Рівенська
38165,2007,16.0,0.335,290.1,94.62,12.38,53.5,Рівенська
38166,2007,17.0,0.361,291.53,92.91,14.75,53.83,Рівенська
38167,2007,18.0,0.385,292.98,90.03,14.22,52.12,Рівенська
38168,2007,19.0,0.405,294.3,86.15,13.13,49.64,Рівенська
38169,2007,20.0,0.423,295.36,82.6,12.85,47.73,Рівенська
38170,2007,21.0,0.443,296.44,82.31,9.29,45.8,Рівенська
38171,2007,22.0,0.46,297.19,83.35,7.15,45.25,Рівенська
38172,2007,23.0,0.468,297.32,82.59,7.89,45.24,Рівенська
38173,2007,24.0,0.471,297.02,79.52,10.09,44.8,Рівенська
38174,2007,25.0,0.469,296.47,76.15,16.54,46.34,Рівенська
38175,2007,26.0,0.466,296.22,74.48,20.5,47.49,Рівенська
38176,2007,27.0,0.464,296.32,74.15,21.13,47.64,Рівенська
38177,2007,28.0,0.458,296.12,73.35,25.16,49.26,Рівенська
38178,2007,29.0,0.454,295.93,74.76,30.44,52.6,Рівенська
38179,2007,30.0,0.451,295.82,76.28,35.72,56.0,Рівенська
38180,2007,31.0,0.449,295.84,78.4,34.95,56.68,Рівенська
38181,2007,32.0,0.446,295.67,78.86,35.01,56.93,Рівенська
38182,2007,33.0,0.436,294.88,77.02,40.9,58.96,Рівенська
38183,2007,34.0,0.431,293.93,78.45,45.47,61.96,Рівенська
38184,2007,35.0,0.427,292.91,81.4,46.89,64.15,Рівенська
38185,2007,36.0,0.414,291.5,81.46,47.91,64.69,Рівенська
38186,2007,37.0,0.4,290.35,81.98,44.22,63.1,Рівенська
38187,2007,38.0,0.386,289.45,83.24,38.86,61.05,Рівенська
38188,2007,39.0,0.364,287.92,80.92,37.51,59.21,Рівенська
38189,2007,40.0,0.34,286.43,77.09,32.86,54.98,Рівенська
38190,2007,41.0,0.314,284.46,75.9,32.03,53.97,Рівенська
38191,2007,42.0,0.286,282.18,75.02,38.08,56.55,Рівенська
38192,2007,43.0,0.257,279.53,72.34,45.71,59.02,Рівенська
38193,2007,44.0,0.228,276.21,69.66,48.46,59.06,Рівенська
38194,2007,45.0,0.195,273.18,64.39,49.27,56.83,Рівенська
38195,2007,46.0,0.163,270.34,58.15,50.89,54.52,Рівенська
38196,2007,47.0,0.132,267.51,50.34,54.76,52.55,Рівенська
38197,2007,48.0,0.106,264.58,42.83,61.46,52.15,Рівенська
38198,2007,49.0,0.086,262.2,33.62,65.48,49.55,Рівенська
38199,2007,50.0,0.079,261.5,31.35,61.27,46.31,Рівенська
38200,2007,51.0,0.082,261.79,37.76,52.88,45.32,Рівенська
38201,2007,52.0,0.082,262.01,41.3,46.78,44.04,Рівенська
38202,2008,1.0,0.087,263.02,53.46,39.13,46.3,Рівенська
38203,2008,2.0,0.097,264.63,67.54,30.67,49.11,Рівенська
38204,2008,3.0,0.114,266.67,83.49,22.24,52.86,Рівенська
38205,2008,4.0,0.129,268.77,89.83,16.95,53.39,Рівенська
38206,2008,5.0,0.147,270.48,89.97,17.03,53.5,Рівенська
38207,2008,6.0,0.168,272.37,91.12,16.44,53.78,Рівенська
38208,2008,7.0,0.183,273.78,90.87,15.93,53.4,Рівенська
38209,2008,8.0,0.194,274.98,90.4,17.53,53.97,Рівенська
38210,2008,9.0,0.197,275.49,87.45,23.25,55.35,Рівенська
38211,2008,10.0,0.199,276.12,83.6,30.24,56.92,Рівенська
38212,2008,11.0,0.208,277.64,80.57,30.61,55.59,Рівенська
38213,2008,12.0,0.211,278.44,74.0,42.11,58.05,Рівенська
38214,2008,13.0,0.223,279.65,71.41,50.29,60.85,Рівенська
38215,2008,14.0,0.236,281.12,68.25,58.32,63.28,Рівенська
38216,2008,15.0,0.264,283.19,71.7,63.25,67.47,Рівенська
38217,2008,16.0,0.305,285.26,79.52,64.45,71.98,Рівенська
38218,2008,17.0,0.34,286.91,82.74,67.68,75.21,Рівенська
38219,2008,18.0,0.376,288.4,85.52,67.07,76.3,Рівенська
38220,2008,19.0,0.411,289.84,88.55,65.17,76.86,Рівенська
38221,2008,20.0,0.436,290.79,88.72,66.18,77.45,Рівенська
38222,2008,21.0,0.46,292.12,90.48,58.44,74.46,Рівенська
38223,2008,22.0,0.474,292.96,90.73,52.38,71.55,Рівенська
38224,2008,23.0,0.485,293.85,91.5,44.48,67.99,Рівенська
38225,2008,24.0,0.497,294.9,92.78,33.34,63.06,Рівенська
38226,2008,25.0,0.498,295.13,91.64,31.79,61.72,Рівенська
38227,2008,26.0,0.496,295.43,90.75,29.65,60.2,Рівенська
38228,2008,27.0,0.487,295.43,86.82,31.6,59.21,Рівенська
38229,2008,28.0,0.479,295.5,85.43,32.75,59.09,Рівенська
38230,2008,29.0,0.474,295.8,85.98,31.99,58.99,Рівенська
38231,2008,30.0,0.464,295.85,83.74,35.17,59.46,Рівенська
38232,2008,31.0,0.452,295.12,79.68,44.04,61.86,Рівенська
38233,2008,32.0,0.449,294.83,80.4,45.73,63.07,Рівенська
38234,2008,33.0,0.44,294.84,79.22,40.89,60.06,Рівенська
38235,2008,34.0,0.423,294.27,73.85,40.28,57.06,Рівенська
38236,2008,35.0,0.401,293.16,67.22,42.76,54.99,Рівенська
38237,2008,36.0,0.373,291.49,60.91,47.28,54.1,Рівенська
38238,2008,37.0,0.348,289.89,57.22,48.44,52.83,Рівенська
38239,2008,38.0,0.322,288.58,52.65,47.94,50.29,Рівенська
38240,2008,39.0,0.309,287.75,54.35,38.91,46.63,Рівенська
38241,2008,40.0,0.302,287.06,59.27,25.47,42.37,Рівенська
38242,2008,41.0,0.293,286.18,65.71,11.89,38.8,Рівенська
38243,2008,42.0,0.285,285.85,74.51,1.91,38.21,Рівенська
38244,2008,43.0,0.274,285.0,80.77,0.37,40.57,Рівенська
38245,2008,44.0,0.253,282.49,83.2,1.33,42.26,Рівенська
38246,2008,45.0,0.238,280.34,89.18,2.43,45.81,Рівенська
38247,2008,46.0,0.221,278.81,92.51,2.8,47.66,Рівенська
38248,2008,47.0,0.198,276.76,91.53,5.99,48.76,Рівенська
38249,2008,48.0,0.174,274.15,86.26,13.6,49.93,Рівенська
38250,2008,49.0,0.148,270.9,76.26,23.75,50.0,Рівенська
38251,2008,50.0,0.13,268.32,69.06,28.29,48.68,Рівенська
38252,2008,51.0,0.118,266.56,65.46,29.14,47.3,Рівенська
38253,2008,52.0,0.107,264.85,61.64,32.92,47.28,Рівенська
38254,2009,1.0,0.091,263.21,57.1,38.61,47.85,Рівенська
38255,2009,2.0,0.083,262.72,52.85,40.81,46.83,Рівенська
38256,2009,3.0,0.08,263.17,50.16,40.42,45.29,Рівенська
38257,2009,4.0,0.078,263.79,44.89,41.95,43.42,Рівенська
38258,2009,5.0,0.076,264.28,37.51,46.62,42.07,Рівенська
38259,2009,6.0,0.08,265.3,34.43,48.6,41.52,Рівенська
38260,2009,7.0,0.092,267.04,37.4,46.99,42.19,Рівенська
38261,2009,8.0,0.101,268.71,39.83,47.61,43.72,Рівенська
38262,2009,9.0,0.115,270.49,44.4,48.08,46.24,Рівенська
38263,2009,10.0,0.138,272.86,52.3,46.62,49.46,Рівенська
38264,2009,11.0,0.166,276.17,60.13,38.5,49.31,Рівенська
38265,2009,12.0,0.197,279.79,67.16,34.02,50.59,Рівенська
38266,2009,13.0,0.225,283.11,72.3,28.26,50.28,Рівенська
38267,2009,14.0,0.255,285.96,78.01,20.5,49.26,Рівенська
38268,2009,15.0,0.288,288.52,83.62,12.4,48.01,Рівенська
38269,2009,16.0,0.318,290.08,85.89,13.11,49.5,Рівенська
38270,2009,17.0,0.341,291.11,83.22,20.18,51.7,Рівенська
38271,2009,18.0,0.365,292.03,80.15,25.96,53.05,Рівенська
38272,2009,19.0,0.392,293.03,79.46,28.5,53.98,Рівенська
38273,2009,20.0,0.411,293.27,76.84,37.62,57.23,Рівенська
38274,2009,21.0,0.428,293.14,74.71,46.83,60.77,Рівенська
38275,2009,22.0,0.444,293.21,75.37,49.41,62.39,Рівенська
38276,2009,23.0,0.458,293.65,77.77,46.34,62.05,Рівенська
38277,2009,24.0,0.467,294.07,77.91,42.34,60.13,Рівенська
38278,2009,25.0,0.474,294.47,79.31,39.35,59.33,Рівенська
38279,2009,26.0,0.477,294.81,81.0,36.82,58.91,Рівенська
38280,2009,27.0,0.484,295.45,85.32,31.31,58.31,Рівенська
38281,2009,28.0,0.48,295.7,86.14,30.27,58.2,Рівенська
38282,2009,29.0,0.475,295.84,86.64,31.38,59.01,Рівенська
38283,2009,30.0,0.467,295.75,85.36,36.54,60.95,Рівенська
38284,2009,31.0,0.463,295.82,86.04,35.14,60.59,Рівенська
38285,2009,32.0,0.46,296.05,86.12,30.24,58.18,Рівенська
38286,2009,33.0,0.447,295.89,82.74,27.71,55.23,Рівенська
38287,2009,34.0,0.43,295.65,77.43,22.31,49.87,Рівенська
38288,2009,35.0,0.412,295.31,72.57,14.88,43.72,Рівенська
38289,2009,36.0,0.388,294.38,68.05,12.8,40.43,Рівенська
38290,2009,37.0,0.366,292.96,65.28,13.67,39.48,Рівенська
38291,2009,38.0,0.341,290.91,61.45,20.84,41.15,Рівенська
38292,2009,39.0,0.313,288.78,56.21,26.45,41.33,Рівенська
38293,2009,40.0,0.284,286.61,50.14,30.86,40.5,Рівенська
38294,2009,41.0,0.248,283.78,43.28,40.38,41.83,Рівенська
38295,2009,42.0,0.21,280.45,35.97,55.45,45.71,Рівенська
38296,2009,43.0,0.178,277.55,31.15,62.32,46.73,Рівенська
38297,2009,44.0,0.158,275.42,31.89,55.1,43.49,Рівенська
38298,2009,45.0,0.142,273.62,34.25,47.2,40.73,Рівенська
38299,2009,46.0,0.131,271.68,39.12,44.03,41.58,Рівенська
38300,2009,47.0,0.12,269.16,43.13,46.88,45.01,Рівенська
38301,2009,48.0,0.109,266.15,45.05,54.7,49.88,Рівенська
38302,2009,49.0,0.1,262.01,43.51,67.5,55.5,Рівенська
38303,2009,50.0,0.093,258.91,42.18,74.45,58.31,Рівенська
38304,2009,51.0,0.084,256.19,39.62,80.73,60.17,Рівенська
38305,2009,52.0,0.077,254.57,37.86,82.78,60.32,Рівенська
38306,2010,1.0,0.061,255.22,28.16,76.48,52.32,Рівенська
38307,2010,2.0,0.058,255.41,26.69,75.33,51.01,Рівенська
38308,2010,3.0,0.054,255.35,23.97,77.41,50.69,Рівенська
38309,2010,4.0,0.052,255.55,21.6,79.34,50.47,Рівенська
38310,2010,5.0,0.054,256.48,20.94,78.7,49.82,Рівенська
38311,2010,6.0,0.057,258.14,19.54,75.34,47.44,Рівенська
38312,2010,7.0,0.061,260.28,19.21,71.87,45.54,Рівенська
38313,2010,8.0,0.069,263.3,21.8,68.3,45.05,Рівенська
38314,2010,9.0,0.083,267.17,27.19,61.89,44.54,Рівенська
38315,2010,10.0,0.104,270.94,34.94,54.69,44.81,Рівенська
38316,2010,11.0,0.126,274.89,40.24,44.39,42.31,Рівенська
38317,2010,12.0,0.149,278.45,44.24,40.94,42.59,Рівенська
38318,2010,13.0,0.173,281.57,47.46,37.4,42.43,Рівенська
38319,2010,14.0,0.203,284.77,52.04,29.19,40.61,Рівенська
38320,2010,15.0,0.234,287.34,56.68,23.09,39.89,Рівенська
38321,2010,16.0,0.266,289.11,60.16,22.94,41.55,Рівенська
38322,2010,17.0,0.294,290.33,60.48,28.33,44.4,Рівенська
38323,2010,18.0,0.32,291.32,59.04,33.06,46.05,Рівенська
38324,2010,19.0,0.347,292.1,58.49,38.31,48.4,Рівенська
38325,2010,20.0,0.377,292.73,60.76,42.94,51.85,Рівенська
38326,2010,21.0,0.409,293.3,65.77,44.5,55.14,Рівенська
38327,2010,22.0,0.44,293.91,73.43,41.94,57.69,Рівенська
38328,2010,23.0,0.468,294.62,81.73,36.17,58.95,Рівенська
38329,2010,24.0,0.483,295.24,84.78,29.68,57.23,Рівенська
38330,2010,25.0,0.49,295.85,86.65,23.96,55.31,Рівенська
38331,2010,26.0,0.49,296.55,86.79,17.55,52.17,Рівенська
38332,2010,27.0,0.489,297.22,87.49,11.94,49.72,Рівенська
38333,2010,28.0,0.48,297.36,86.23,11.32,48.78,Рівенська
38334,2010,29.0,0.47,297.33,83.86,13.27,48.57,Рівенська
38335,2010,30.0,0.467,297.78,85.78,12.04,48.91,Рівенська
38336,2010,31.0,0.462,297.71,85.92,12.55,49.23,Рівенська
38337,2010,32.0,0.454,297.12,83.54,16.86,50.2,Рівенська
38338,2010,33.0,0.446,296.14,82.94,23.95,53.45,Рівенська
38339,2010,34.0,0.436,294.65,81.48,34.91,58.19,Рівенська
38340,2010,35.0,0.421,292.79,78.8,47.61,63.2,Рівенська
38341,2010,36.0,0.407,290.99,78.42,53.05,65.74,Рівенська
38342,2010,37.0,0.399,289.97,81.95,47.31,64.63,Рівенська
38343,2010,38.0,0.385,288.59,82.99,47.74,65.37,Рівенська
38344,2010,39.0,0.372,287.36,84.78,43.63,64.21,Рівенська
38345,2010,40.0,0.357,285.77,85.35,41.11,63.23,Рівенська
38346,2010,41.0,0.331,283.65,84.43,42.26,63.35,Рівенська
38347,2010,42.0,0.299,281.97,81.22,40.68,60.95,Рівенська
38348,2010,43.0,0.268,280.89,77.53,34.81,56.17,Рівенська
38349,2010,44.0,0.24,279.74,76.34,22.21,49.27,Рівенська
38350,2010,45.0,0.213,277.8,74.68,19.41,47.04,Рівенська
38351,2010,46.0,0.185,275.22,70.61,23.61,47.11,Рівенська
38352,2010,47.0,0.153,271.98,63.81,31.61,47.71,Рівенська
38353,2010,48.0,0.12,267.98,51.69,45.0,48.34,Рівенська
38354,2010,49.0,0.098,264.08,42.04,56.62,49.33,Рівенська
38355,2010,50.0,0.085,261.05,35.77,62.32,49.04,Рівенська
38356,2010,51.0,0.073,258.73,29.97,65.79,47.88,Рівенська
38357,2010,52.0,0.066,257.6,27.97,66.44,47.21,Рівенська
38358,2011,1.0,0.057,256.85,23.59,67.98,45.78,Рівенська
38359,2011,2.0,0.052,257.19,21.23,67.04,44.14,Рівенська
38360,2011,3.0,0.051,258.39,20.34,63.73,42.03,Рівенська
38361,2011,4.0,0.052,259.94,21.75,60.44,41.09,Рівенська
38362,2011,5.0,0.06,261.85,25.03,57.63,41.33,Рівенська
38363,2011,6.0,0.067,263.31,25.97,57.37,41.67,Рівенська
38364,2011,7.0,0.08,265.35,29.77,54.58,42.18,Рівенська
38365,2011,8.0,0.091,267.52,33.88,52.89,43.39,Рівенська
38366,2011,9.0,0.109,269.78,41.07,50.83,45.95,Рівенська
38367,2011,10.0,0.137,273.11,51.63,44.28,47.96,Рівенська
38368,2011,11.0,0.168,276.16,60.9,37.67,49.29,Рівенська
38369,2011,12.0,0.201,279.2,69.27,36.84,53.06,Рівенська
38370,2011,13.0,0.227,281.92,73.41,35.25,54.33,Рівенська
38371,2011,14.0,0.246,284.16,73.25,33.9,53.57,Рівенська
38372,2011,15.0,0.269,286.76,74.17,28.52,51.35,Рівенська
38373,2011,16.0,0.294,289.04,73.96,23.68,48.82,Рівенська
38374,2011,17.0,0.32,290.86,73.16,22.54,47.85,Рівенська
38375,2011,18.0,0.347,292.5,71.87,19.99,45.93,Рівенська
38376,2011,19.0,0.377,293.75,72.35,19.81,46.08,Рівенська
38377,2011,20.0,0.407,294.95,75.23,18.05,46.64,Рівенська
38378,2011,21.0,0.432,295.72,76.97,17.65,47.31,Рівенська
38379,2011,22.0,0.45,296.31,78.26,16.55,47.4,Рівенська
38380,2011,23.0,0.456,296.54,75.61,16.25,45.93,Рівенська
38381,2011,24.0,0.451,295.86,67.91,22.76,45.33,Рівенська
38382,2011,25.0,0.448,295.5,64.38,27.66,46.02,Рівенська
38383,2011,26.0,0.447,295.57,63.95,28.17,46.06,Рівенська
38384,2011,27.0,0.446,295.55,64.17,30.26,47.21,Рівенська
38385,2011,28.0,0.446,295.73,66.66,29.91,48.28,Рівенська
38386,2011,29.0,0.447,295.92,70.66,30.22,50.44,Рівенська
38387,2011,30.0,0.45,295.92,75.9,34.26,55.08,Рівенська
38388,2011,31.0,0.451,295.8,79.33,35.48,57.4,Рівенська
38389,2011,32.0,0.453,295.7,82.98,34.54,58.76,Рівенська
38390,2011,33.0,0.454,295.72,87.77,29.58,58.68,Рівенська
38391,2011,34.0,0.452,295.63,90.68,22.04,56.36,Рівенська
38392,2011,35.0,0.445,295.32,91.12,14.24,52.68,Рівенська
38393,2011,36.0,0.433,294.78,90.91,7.62,49.26,Рівенська
38394,2011,37.0,0.415,293.8,89.3,3.93,46.62,Рівенська
38395,2011,38.0,0.396,292.47,87.52,2.92,45.22,Рівенська
38396,2011,39.0,0.373,290.48,84.46,6.0,45.23,Рівенська
38397,2011,40.0,0.345,288.14,79.31,12.93,46.12,Рівенська
38398,2011,41.0,0.32,285.88,78.39,15.68,47.03,Рівенська
38399,2011,42.0,0.298,284.22,80.46,17.96,49.21,Рівенська
38400,2011,43.0,0.274,282.49,80.39,21.31,50.85,Рівенська
38401,2011,44.0,0.251,281.07,82.01,12.22,47.11,Рівенська
38402,2011,45.0,0.226,279.41,82.04,8.89,45.47,Рівенська
38403,2011,46.0,0.201,277.38,80.38,11.3,45.84,Рівенська
38404,2011,47.0,0.181,275.7,80.12,11.8,45.96,Рівенська
38405,2011,48.0,0.164,273.88,78.74,15.07,46.9,Рівенська
38406,2011,49.0,0.154,272.58,78.11,15.35,46.73,Рівенська
38407,2011,50.0,0.145,271.8,77.82,10.97,44.39,Рівенська
38408,2011,51.0,0.137,270.58,77.73,8.81,43.27,Рівенська
38409,2011,52.0,0.129,268.77,77.38,13.0,45.19,Рівенська
38410,2012,1.0,0.115,266.42,74.37,21.92,48.14,Рівенська
38411,2012,2.0,0.103,263.72,69.91,34.66,52.28,Рівенська
38412,2012,3.0,0.096,261.26,64.47,48.56,56.52,Рівенська
38413,2012,4.0,0.09,259.72,54.6,60.31,57.45,Рівенська
38414,2012,5.0,0.088,259.37,45.64,68.09,56.87,Рівенська
38415,2012,6.0,0.085,259.89,37.36,72.29,54.82,Рівенська
38416,2012,7.0,0.084,261.03,32.58,74.45,53.51,Рівенська
38417,2012,8.0,0.095,263.48,35.85,72.67,54.25,Рівенська
38418,2012,9.0,0.106,266.22,39.26,69.33,54.29,Рівенська
38419,2012,10.0,0.124,270.0,45.01,60.84,52.92,Рівенська
38420,2012,11.0,0.155,274.5,54.43,47.59,51.01,Рівенська
38421,2012,12.0,0.18,277.61,58.92,46.52,52.72,Рівенська
38422,2012,13.0,0.206,280.23,63.07,46.23,54.65,Рівенська
38423,2012,14.0,0.229,282.83,65.2,44.32,54.76,Рівенська
38424,2012,15.0,0.258,285.17,68.69,43.65,56.17,Рівенська
38425,2012,16.0,0.295,287.64,74.67,38.45,56.56,Рівенська
38426,2012,17.0,0.334,289.97,79.63,32.52,56.08,Рівенська
38427,2012,18.0,0.369,291.44,82.05,32.0,57.03,Рівенська
38428,2012,19.0,0.396,292.32,81.21,36.19,58.7,Рівенська
38429,2012,20.0,0.413,292.51,77.61,46.01,61.81,Рівенська
38430,2012,21.0,0.42,292.18,70.63,56.9,63.76,Рівенська
38431,2012,22.0,0.472,293.93,87.74,41.98,64.86,Рівенська
38432,2012,23.0,0.484,294.54,89.16,37.16,63.16,Рівенська
38433,2012,24.0,0.489,294.91,87.62,33.29,60.46,Рівенська
38434,2012,25.0,0.494,295.32,88.3,29.86,59.08,Рівенська
38435,2012,26.0,0.495,295.62,88.65,27.8,58.22,Рівенська
38436,2012,27.0,0.493,296.25,88.28,22.31,55.3,Рівенська
38437,2012,28.0,0.491,296.57,89.52,20.12,54.82,Рівенська
38438,2012,29.0,0.48,296.4,87.46,24.39,55.93,Рівенська
38439,2012,30.0,0.473,296.27,86.91,29.97,58.44,Рівенська
38440,2012,31.0,0.47,296.18,87.64,30.67,59.16,Рівенська
38441,2012,32.0,0.46,295.77,85.14,33.47,59.3,Рівенська
38442,2012,33.0,0.451,295.14,84.69,37.06,60.87,Рівенська
38443,2012,34.0,0.439,294.2,82.44,41.42,61.93,Рівенська
38444,2012,35.0,0.432,293.24,83.44,42.0,62.72,Рівенська
38445,2012,36.0,0.43,292.86,88.62,30.73,59.67,Рівенська
38446,2012,37.0,0.42,292.14,90.31,22.9,56.6,Рівенська
38447,2012,38.0,0.401,290.95,89.07,20.93,55.0,Рівенська
38448,2012,39.0,0.378,289.23,86.67,21.76,54.21,Рівенська
38449,2012,40.0,0.353,287.49,83.23,21.41,52.32,Рівенська
38450,2012,41.0,0.328,285.82,82.28,17.65,49.96,Рівенська
38451,2012,42.0,0.296,283.6,79.36,24.75,52.05,Рівенська
38452,2012,43.0,0.263,280.77,74.81,36.15,55.48,Рівенська
38453,2012,44.0,0.23,277.9,71.01,36.67,53.84,Рівенська
38454,2012,45.0,0.191,274.84,62.37,39.54,50.96,Рівенська
38455,2012,46.0,0.152,271.54,51.76,45.26,48.51,Рівенська
38456,2012,47.0,0.118,267.87,42.2,53.99,48.09,Рівенська
38457,2012,48.0,0.098,264.13,37.31,64.12,50.72,Рівенська
38458,2012,49.0,0.085,260.98,33.16,69.51,51.33,Рівенська
38459,2012,50.0,0.074,258.97,27.33,69.45,48.39,Рівенська
38460,2012,51.0,0.067,257.38,24.72,68.63,46.67,Рівенська
38461,2012,52.0,0.062,256.73,22.98,66.88,44.93,Рівенська
38462,2013,1.0,0.064,257.28,27.38,63.36,45.37,Рівенська
38463,2013,2.0,0.065,257.55,29.88,62.09,45.99,Рівенська
38464,2013,3.0,0.065,257.37,30.53,64.39,47.46,Рівенська
38465,2013,4.0,0.062,256.76,27.84,69.55,48.69,Рівенська
38466,2013,5.0,0.059,256.86,23.73,74.23,48.98,Рівенська
38467,2013,6.0,0.06,258.14,21.03,74.79,47.91,Рівенська
38468,2013,7.0,0.064,259.99,20.51,73.84,47.17,Рівенська
38469,2013,8.0,0.07,261.79,21.96,74.76,48.36,Рівенська
38470,2013,9.0,0.078,263.17,23.35,77.17,50.26,Рівенська
38471,2013,10.0,0.086,264.48,23.44,78.88,51.16,Рівенська
38472,2013,11.0,0.094,265.15,22.22,83.85,53.03,Рівенська
38473,2013,12.0,0.105,266.9,21.35,87.11,54.23,Рівенська
38474,2013,13.0,0.121,269.58,20.52,89.65,55.09,Рівенська
38475,2013,14.0,0.145,273.25,22.09,91.09,56.59,Рівенська
38476,2013,15.0,0.183,277.96,29.16,87.76,58.46,Рівенська
38477,2013,16.0,0.237,283.37,42.74,72.77,57.75,Рівенська
38478,2013,17.0,0.285,287.14,52.75,62.01,57.38,Рівенська
38479,2013,18.0,0.329,289.61,60.85,53.21,57.03,Рівенська
38480,2013,19.0,0.364,291.14,64.48,50.26,57.37,Рівенська
38481,2013,20.0,0.393,292.37,66.96,48.1,57.53,Рівенська
38482,2013,21.0,0.42,293.34,69.63,44.59,57.11,Рівенська
38483,2013,22.0,0.442,293.95,71.9,42.32,57.11,Рівенська
38484,2013,23.0,0.463,294.63,77.19,37.41,57.3,Рівенська
38485,2013,24.0,0.476,295.1,79.75,33.45,56.6,Рівенська
38486,2013,25.0,0.485,295.73,82.56,28.52,55.54,Рівенська
38487,2013,26.0,0.484,296.07,81.98,25.91,53.94,Рівенська
38488,2013,27.0,0.477,296.07,79.27,27.87,53.57,Рівенська
38489,2013,28.0,0.468,295.95,76.22,32.71,54.47,Рівенська
38490,2013,29.0,0.464,296.03,77.44,34.68,56.06,Рівенська
38491,2013,30.0,0.462,296.1,79.32,36.83,58.07,Рівенська
38492,2013,31.0,0.454,296.01,77.66,39.03,58.35,Рівенська
38493,2013,32.0,0.446,295.7,75.9,42.45,59.18,Рівенська
38494,2013,33.0,0.438,294.9,75.27,48.97,62.12,Рівенська
38495,2013,34.0,0.425,293.63,72.57,55.97,64.27,Рівенська
38496,2013,35.0,0.405,291.56,67.44,67.69,67.56,Рівенська
38497,2013,36.0,0.385,289.4,64.78,73.19,68.99,Рівенська
38498,2013,37.0,0.363,287.42,62.74,75.64,69.19,Рівенська
38499,2013,38.0,0.341,285.69,60.63,79.52,70.07,Рівенська
38500,2013,39.0,0.315,284.24,57.12,79.52,68.32,Рівенська
38501,2013,40.0,0.292,282.31,54.38,78.91,66.64,Рівенська
38502,2013,41.0,0.27,280.37,54.77,72.11,63.44,Рівенська
38503,2013,42.0,0.249,279.01,56.67,56.29,56.48,Рівенська
38504,2013,43.0,0.218,277.22,53.16,47.36,50.26,Рівенська
38505,2013,44.0,0.19,276.4,50.82,33.8,42.31,Рівенська
38506,2013,45.0,0.168,275.26,51.12,27.78,39.45,Рівенська
38507,2013,46.0,0.146,273.2,48.77,30.67,39.72,Рівенська
38508,2013,47.0,0.133,272.11,51.43,29.51,40.47,Рівенська
38509,2013,48.0,0.127,271.16,56.32,28.57,42.45,Рівенська
38510,2013,49.0,0.127,270.57,61.38,24.5,42.94,Рівенська
38511,2013,50.0,0.128,270.59,66.58,16.24,41.41,Рівенська
38512,2013,51.0,0.122,270.23,67.75,10.99,39.37,Рівенська
38513,2013,52.0,0.116,269.42,68.68,11.03,39.86,Рівенська
38514,2014,1.0,0.112,268.12,71.13,14.15,42.64,Рівенська
38515,2014,2.0,0.106,266.09,70.61,22.52,46.56,Рівенська
38516,2014,3.0,0.102,264.44,66.18,31.77,48.98,Рівенська
38517,2014,4.0,0.106,264.31,64.16,36.16,50.16,Рівенська
38518,2014,5.0,0.114,266.08,63.2,34.54,48.87,Рівенська
38519,2014,6.0,0.13,269.87,65.48,24.94,45.21,Рівенська
38520,2014,7.0,0.156,273.82,74.0,14.03,44.02,Рівенська
38521,2014,8.0,0.186,277.09,84.05,7.19,45.62,Рівенська
38522,2014,9.0,0.213,279.72,90.94,3.61,47.28,Рівенська
